,date,hors,ws,wd,horsObs,wp1
47317,20101105,38,2.72,71.16,12,0.085
47318,20101105,39,3.0,61.29,12,0.105
47319,20101105,40,3.11,54.88,12,0.11
47320,20101105,41,3.08,50.8,12,0.125
47321,20101105,42,2.95,48.99,12,0.145
47322,20101105,43,2.81,49.72,12,0.221
47323,20101105,44,2.68,51.82,12,0.231
47324,20101105,45,2.58,53.37,12,0.311
47325,20101105,46,2.53,52.67,12,0.276
47330,20101106,3,2.99,188.47,0,0.06
47331,20101106,4,2.58,186.97,0,0.04
47332,20101106,5,2.21,183.58,0,0.005
47333,20101106,6,1.98,180.61,0,0.0
47334,20101106,7,1.93,181.17,0,0.0
47335,20101106,8,2.0,184.67,0,0.0
47336,20101106,9,2.1,189.17,0,0.0
47337,20101106,10,2.14,193.34,0,0.0
47338,20101106,11,2.19,195.34,0,0.0
47339,20101106,12,2.31,193.05,0,0.015
47340,20101106,13,2.57,186.08,0,0.005
47341,20101106,14,2.87,176.79,0,0.0
47342,20101106,15,3.07,165.87,0,0.0
47343,20101106,16,3.12,152.28,0,0.0
47344,20101106,17,3.16,137.62,0,0.0
47345,20101106,18,3.24,125.76,0,0.0
47346,20101106,19,3.27,119.28,0,0.0
47347,20101106,20,3.22,116.53,0,0.01
47348,20101106,21,3.15,115.53,0,0.015
47349,20101106,22,3.14,114.42,0,0.0
47350,20101106,23,3.11,111.03,0,0.0
47352,20101106,25,2.92,87.02,0,0.0
47353,20101106,26,2.99,68.92,0,0.085
47354,20101106,27,3.11,54.69,0,0.105
47355,20101106,28,3.01,45.96,0,0.11
47356,20101106,29,2.77,41.62,0,0.125
47357,20101106,30,2.65,42.72,0,0.145
47358,20101106,31,2.88,48.96,0,0.221
47359,20101106,32,3.29,55.23,0,0.231
47360,20101106,33,3.54,58.79,0,0.311
47361,20101106,34,3.4,59.23,0,0.276
47362,20101106,35,3.14,56.96,0,0.231
47363,20101106,36,3.14,52.92,0,0.256
47364,20101106,37,3.68,49.81,0,0.271
47365,20101106,38,4.49,48.92,0,0.276
47366,20101106,39,5.19,49.8,0,0.29600000000000004
47367,20101106,40,5.48,52.06,0,0.326
47368,20101106,41,5.33,54.92,0,0.311
47369,20101106,42,4.77,57.57,0,0.34600000000000003
47370,20101106,43,3.85,59.22,0,0.266
47371,20101106,44,2.9,59.85,0,0.175
47372,20101106,45,2.3,59.47,0,0.105
47373,20101106,46,2.3,58.56,0,0.075
47378,20101106,3,2.65,193.33,12,0.06
47379,20101106,4,2.25,169.51,12,0.04
47380,20101106,5,2.35,140.55,12,0.005
47381,20101106,6,2.82,121.84,12,0.0
47382,20101106,7,3.19,113.85,12,0.0
47383,20101106,8,3.38,111.41,12,0.0
47384,20101106,9,3.45,112.05,12,0.0
47385,20101106,10,3.48,114.07,12,0.0
47386,20101106,11,3.42,114.19,12,0.0
47387,20101106,12,3.21,108.22,12,0.015
47388,20101106,13,2.98,91.9,12,0.0
47389,20101106,14,3.02,70.92,12,0.085
47390,20101106,15,3.22,55.78,12,0.105
47391,20101106,16,3.14,49.26,12,0.11
47392,20101106,17,2.83,48.08,12,0.125
47393,20101106,18,2.55,50.09,12,0.145
47394,20101106,19,2.53,52.7,12,0.221
47395,20101106,20,2.67,54.17,12,0.231
47396,20101106,21,2.82,53.96,12,0.311
47397,20101106,22,2.88,52.15,12,0.276
47398,20101106,23,2.97,50.13,12,0.231
47399,20101106,24,3.26,49.74,12,0.256
47400,20101106,25,3.85,51.51,12,0.271
47401,20101106,26,4.55,53.36,12,0.276
47402,20101106,27,5.11,54.01,12,0.29600000000000004
47403,20101106,28,5.31,53.09,12,0.326
47404,20101106,29,5.14,51.39,12,0.311
47405,20101106,30,4.61,49.76,12,0.34600000000000003
47406,20101106,31,3.81,48.99,12,0.266
47407,20101106,32,3.02,48.76,12,0.175
47408,20101106,33,2.56,47.92,12,0.105
47409,20101106,34,2.67,45.75,12,0.075
47410,20101106,35,3.11,44.35,12,0.095
47412,20101106,37,3.69,47.84,12,0.135
47413,20101106,38,3.59,53.91,12,0.165
47414,20101106,39,3.4,64.28,12,0.135
47415,20101106,40,3.29,78.87,12,0.29100000000000004
47416,20101106,41,3.15,94.49,12,0.29600000000000004
47417,20101106,42,2.68,111.66,12,0.075
47418,20101106,43,1.82,142.52,12,0.085
47419,20101106,44,1.7,200.12,12,0.045
47420,20101106,45,2.48,234.0,12,0.025
47421,20101106,46,2.92,248.46,12,0.065
47426,20101107,3,2.77,26.01,0,0.105
47427,20101107,4,2.67,31.21,0,0.11
47428,20101107,5,2.55,41.36,0,0.125
47429,20101107,6,2.54,51.96,0,0.145
47430,20101107,7,2.65,58.08,0,0.221
47431,20101107,8,2.78,59.93,0,0.231
47432,20101107,9,2.88,59.15,0,0.311
47433,20101107,10,2.92,57.08,0,0.276
47434,20101107,11,3.04,55.06,0,0.231
47435,20101107,12,3.37,54.53,0,0.256
47436,20101107,13,3.96,55.84,0,0.271
47437,20101107,14,4.62,57.29,0,0.276
47438,20101107,15,5.06,57.81,0,0.29600000000000004
47439,20101107,16,5.09,56.95,0,0.326
47440,20101107,17,4.75,54.94,0,0.311
47441,20101107,18,4.2,51.93,0,0.34600000000000003
47442,20101107,19,3.56,48.05,0,0.266
47443,20101107,20,3.02,43.47,0,0.175
47444,20101107,21,2.75,39.65,0,0.105
47445,20101107,22,2.85,38.85,0,0.075
47446,20101107,23,3.13,40.69,0,0.095
47448,20101107,25,3.32,48.33,0,0.135
47449,20101107,26,3.16,55.34,0,0.165
47450,20101107,27,3.05,65.89,0,0.135
47451,20101107,28,3.17,78.64,0,0.29100000000000004
47452,20101107,29,3.35,90.92,0,0.29600000000000004
47453,20101107,30,3.33,103.45,0,0.075
47454,20101107,31,3.01,120.03,0,0.085
47455,20101107,32,2.7,141.98,0,0.045
47456,20101107,33,2.6,163.8,0,0.025
47457,20101107,34,2.52,178.96,0,0.065
47458,20101107,35,2.31,188.79,0,0.145
47459,20101107,36,1.95,194.82,0,0.07
47463,20101107,40,2.08,160.38,0,0.0
47464,20101107,41,2.97,158.19,0,0.0
47465,20101107,42,3.64,160.04,0,0.005
47466,20101107,43,3.83,164.78,0,0.015
47467,20101107,44,3.7,170.99,0,0.04
47468,20101107,45,3.45,176.37,0,0.065
47469,20101107,46,3.18,178.11,0,0.065
47474,20101107,3,5.4,52.91,12,0.105
47475,20101107,4,5.65,54.32,12,0.11
47476,20101107,5,5.65,55.85,12,0.125
47477,20101107,6,5.28,57.17,12,0.145
47478,20101107,7,4.48,58.0,12,0.221
47479,20101107,8,3.56,57.98,12,0.231
47480,20101107,9,2.91,56.22,12,0.311
47481,20101107,10,2.8,52.69,12,0.276
47482,20101107,11,3.04,50.16,12,0.231
47483,20101107,12,3.29,50.24,12,0.256
47484,20101107,13,3.28,53.5,12,0.135
47485,20101107,14,3.11,60.38,12,0.165
47486,20101107,15,2.98,71.11,12,0.135
47487,20101107,16,3.02,84.0,12,0.29100000000000004
47488,20101107,17,3.16,96.43,12,0.29600000000000004
47489,20101107,18,3.2,108.34,12,0.075
47490,20101107,19,3.03,121.9,12,0.085
47491,20101107,20,2.78,138.38,12,0.045
47492,20101107,21,2.59,156.72,12,0.025
47493,20101107,22,2.47,174.31,12,0.065
47494,20101107,23,2.35,190.76,12,0.145
47495,20101107,24,2.17,207.33,12,0.07
47496,20101107,25,1.95,225.02,12,0.04
47497,20101107,26,1.73,237.8,12,0.0
47500,20101107,29,2.36,164.02,12,0.0
47501,20101107,30,3.2,159.79,12,0.005
47502,20101107,31,3.39,166.91,12,0.015
47503,20101107,32,3.29,179.28,12,0.04
47504,20101107,33,3.21,188.87,12,0.065
47505,20101107,34,3.14,187.93,12,0.065
47506,20101107,35,3.11,181.51,12,0.11
47508,20101107,37,3.07,185.46,12,0.18
47509,20101107,38,3.11,197.24,12,0.18
47510,20101107,39,3.21,205.9,12,0.19
47511,20101107,40,3.15,206.94,12,0.211
47512,20101107,41,2.97,203.16,12,0.18
47513,20101107,42,2.78,199.01,12,0.085
47514,20101107,43,2.62,198.74,12,0.01
47515,20101107,44,2.5,200.88,12,0.04
47516,20101107,45,2.41,201.61,12,0.03
47517,20101107,46,2.33,198.21,12,0.005
47522,20101108,3,2.71,66.6,0,0.135
47523,20101108,4,2.91,78.34,0,0.29100000000000004
47524,20101108,5,3.1,89.99,0,0.29600000000000004
47525,20101108,6,3.2,102.97,0,0.075
47526,20101108,7,3.23,118.72,0,0.085
47527,20101108,8,3.17,136.41,0,0.045
47528,20101108,9,2.93,157.09,0,0.025
47529,20101108,10,2.6,185.15,0,0.065
47530,20101108,11,2.59,213.34,0,0.145
47531,20101108,12,2.47,226.76,0,0.07
47532,20101108,13,1.75,215.51,0,0.04
47534,20101108,15,1.91,145.15,0,0.0
47535,20101108,16,2.11,157.27,0,0.0
47536,20101108,17,2.39,181.77,0,0.0
47537,20101108,18,2.85,196.35,0,0.005
47538,20101108,19,2.98,195.62,0,0.015
47539,20101108,20,2.89,186.78,0,0.04
47540,20101108,21,2.86,177.89,0,0.065
47541,20101108,22,2.92,176.62,0,0.065
47542,20101108,23,3.03,181.46,0,0.11
47544,20101108,25,3.34,194.79,0,0.18
47545,20101108,26,3.44,199.31,0,0.18
47546,20101108,27,3.43,201.56,0,0.19
47547,20101108,28,3.27,201.25,0,0.211
47548,20101108,29,3.03,199.59,0,0.18
47549,20101108,30,2.81,198.52,0,0.085
47550,20101108,31,2.68,199.88,0,0.01
47551,20101108,32,2.6,202.28,0,0.04
47552,20101108,33,2.52,203.22,0,0.03
47553,20101108,34,2.37,201.09,0,0.005
47554,20101108,35,2.23,198.82,0,0.01
47555,20101108,36,2.13,201.56,0,0.09
47556,20101108,37,2.18,212.58,0,0.15
47557,20101108,38,2.39,225.87,0,0.15
47558,20101108,39,2.59,236.04,0,0.02
47559,20101108,40,2.57,242.45,0,0.0
47560,20101108,41,2.36,246.52,0,0.0
47561,20101108,42,2.05,248.46,0,0.0
47562,20101108,43,1.76,247.43,0,0.0
47564,20101108,45,1.71,240.43,0,0.015
47565,20101108,46,2.12,240.18,0,0.06
47570,20101108,3,2.09,173.15,12,0.135
47571,20101108,4,2.52,182.63,12,0.29100000000000004
47572,20101108,5,3.02,190.26,12,0.29600000000000004
47573,20101108,6,3.41,191.2,12,0.075
47574,20101108,7,3.6,184.28,12,0.085
47575,20101108,8,3.69,174.67,12,0.045
47576,20101108,9,3.66,168.34,12,0.025
47577,20101108,10,3.39,169.61,12,0.065
47578,20101108,11,3.04,177.71,12,0.145
47579,20101108,12,2.85,189.0,12,0.07
47580,20101108,13,2.9,197.27,12,0.18
47581,20101108,14,3.04,201.75,12,0.18
47582,20101108,15,3.11,204.52,12,0.19
47583,20101108,16,3.06,207.33,12,0.211
47584,20101108,17,2.92,209.71,12,0.18
47585,20101108,18,2.78,210.21,12,0.085
47586,20101108,19,2.69,207.51,12,0.01
47587,20101108,20,2.65,202.55,12,0.04
47588,20101108,21,2.59,196.88,12,0.03
47589,20101108,22,2.5,191.97,12,0.005
47590,20101108,23,2.37,190.25,12,0.01
47591,20101108,24,2.24,195.25,12,0.09
47592,20101108,25,2.23,208.7,12,0.15
47593,20101108,26,2.4,222.91,12,0.15
47594,20101108,27,2.5,231.12,12,0.02
47595,20101108,28,2.31,231.67,12,0.0
47596,20101108,29,1.98,226.51,12,0.0
47597,20101108,30,1.78,219.43,12,0.0
47598,20101108,31,1.87,217.41,12,0.0
47599,20101108,32,2.14,219.64,12,0.0
47600,20101108,33,2.45,222.43,12,0.015
47601,20101108,34,2.7,224.27,12,0.06
47602,20101108,35,2.87,226.23,12,0.08
47604,20101108,37,3.14,234.58,12,0.206
47605,20101108,38,3.26,240.75,12,0.14
47606,20101108,39,3.31,247.36,12,0.13
47607,20101108,40,3.27,254.06,12,0.195
47608,20101108,41,3.17,259.81,12,0.391
47609,20101108,42,3.04,262.81,12,0.391
47610,20101108,43,2.89,261.41,12,0.29600000000000004
47611,20101108,44,2.77,257.02,12,0.115
47612,20101108,45,2.73,252.57,12,0.09
47613,20101108,46,2.75,250.71,12,0.115
47618,20101109,3,3.41,200.88,0,0.19
47619,20101109,4,3.5,199.13,0,0.211
47620,20101109,5,3.5,196.56,0,0.18
47621,20101109,6,3.37,193.97,0,0.085
47622,20101109,7,3.11,192.04,0,0.01
47623,20101109,8,2.81,191.26,0,0.04
47624,20101109,9,2.57,192.49,0,0.03
47625,20101109,10,2.46,196.39,0,0.005
47626,20101109,11,2.44,202.22,0,0.01
47627,20101109,12,2.42,209.28,0,0.09
47628,20101109,13,2.32,217.6,0,0.15
47629,20101109,14,2.19,226.2,0,0.15
47630,20101109,15,2.08,232.82,0,0.02
47631,20101109,16,1.98,235.11,0,0.0
47632,20101109,17,1.92,234.13,0,0.0
47633,20101109,18,1.95,232.4,0,0.0
47634,20101109,19,2.09,232.07,0,0.0
47635,20101109,20,2.31,232.29,0,0.0
47636,20101109,21,2.54,231.78,0,0.015
47637,20101109,22,2.75,230.24,0,0.06
47638,20101109,23,2.92,229.64,0,0.08
47640,20101109,25,3.22,238.17,0,0.206
47641,20101109,26,3.37,245.38,0,0.14
47642,20101109,27,3.42,250.96,0,0.13
47643,20101109,28,3.27,253.63,0,0.195
47644,20101109,29,3.0,254.84,0,0.391
47645,20101109,30,2.73,256.63,0,0.391
47646,20101109,31,2.57,260.77,0,0.29600000000000004
47647,20101109,32,2.54,265.94,0,0.115
47648,20101109,33,2.6,269.83,0,0.09
47649,20101109,34,2.7,271.11,0,0.115
47650,20101109,35,2.77,270.88,0,0.02
47651,20101109,36,2.78,270.6,0,0.045
47652,20101109,37,2.69,271.46,0,0.17
47653,20101109,38,2.57,273.99,0,0.115
47654,20101109,39,2.5,278.5,0,0.02
47655,20101109,40,2.53,284.33,0,0.0
47656,20101109,41,2.55,289.4,0,0.015
47657,20101109,42,2.37,292.43,0,0.0
47658,20101109,43,1.89,292.48,0,0.0
47661,20101109,46,1.88,279.75,0,0.0
47666,20101109,3,2.35,230.09,12,0.19
47667,20101109,4,2.35,232.99,12,0.211
47668,20101109,5,2.3,234.48,12,0.18
47669,20101109,6,2.16,235.37,12,0.085
47670,20101109,7,1.96,236.39,12,0.01
47671,20101109,8,1.8,237.6,12,0.04
47672,20101109,9,1.85,238.51,12,0.03
47673,20101109,10,2.17,238.86,12,0.005
47674,20101109,11,2.65,239.93,12,0.01
47675,20101109,12,3.11,242.65,12,0.09
47676,20101109,13,3.4,247.46,12,0.206
47677,20101109,14,3.54,253.3,12,0.14
47678,20101109,15,3.54,259.13,12,0.13
47679,20101109,16,3.4,264.18,12,0.195
47680,20101109,17,3.2,268.12,12,0.391
47681,20101109,18,3.04,270.1,12,0.391
47682,20101109,19,2.97,269.39,12,0.29600000000000004
47683,20101109,20,2.98,267.71,12,0.115
47684,20101109,21,2.97,267.5,12,0.09
47685,20101109,22,2.9,270.42,12,0.115
47686,20101109,23,2.81,275.23,12,0.02
47687,20101109,24,2.74,279.64,12,0.045
47688,20101109,25,2.68,281.68,12,0.17
47689,20101109,26,2.65,282.18,12,0.115
47690,20101109,27,2.67,282.83,12,0.02
47691,20101109,28,2.72,284.81,12,0.0
47692,20101109,29,2.71,287.37,12,0.015
47693,20101109,30,2.49,289.75,12,0.0
47694,20101109,31,2.01,291.52,12,0.0
47697,20101109,34,1.99,280.28,12,0.0
47698,20101109,35,2.85,277.75,12,0.015
47700,20101109,37,3.9,278.23,12,0.135
47701,20101109,38,3.84,280.37,12,0.206
47702,20101109,39,3.61,284.19,12,0.35100000000000003
47703,20101109,40,3.41,289.69,12,0.602
47704,20101109,41,3.29,295.47,12,0.642
47705,20101109,42,3.24,299.46,12,0.581
47706,20101109,43,3.23,300.3,12,0.762
47707,20101109,44,3.26,299.56,12,0.622
47708,20101109,45,3.3,299.55,12,0.7170000000000001
47709,20101109,46,3.37,301.8,12,0.752
47714,20101110,3,3.18,257.94,0,0.13
47715,20101110,4,3.17,263.84,0,0.195
47716,20101110,5,3.13,269.47,0,0.391
47717,20101110,6,3.04,271.52,0,0.391
47718,20101110,7,2.89,267.52,0,0.29600000000000004
47719,20101110,8,2.75,260.56,0,0.115
47720,20101110,9,2.65,256.29,0,0.09
47721,20101110,10,2.55,259.56,0,0.115
47722,20101110,11,2.51,268.18,0,0.02
47723,20101110,12,2.58,277.02,0,0.045
47724,20101110,13,2.7,282.1,0,0.17
47725,20101110,14,2.83,284.54,0,0.115
47726,20101110,15,2.97,286.31,0,0.02
47727,20101110,16,3.1,288.6,0,0.0
47728,20101110,17,3.08,290.94,0,0.015
47729,20101110,18,2.75,292.91,0,0.0
47730,20101110,19,2.02,294.0,0,0.0
47733,20101110,22,1.68,258.6,0,0.0
47734,20101110,23,2.7,258.97,0,0.015
47736,20101110,25,3.76,268.14,0,0.135
47737,20101110,26,3.6,275.97,0,0.206
47738,20101110,27,3.39,284.73,0,0.35100000000000003
47739,20101110,28,3.3,291.48,0,0.602
47740,20101110,29,3.3,295.71,0,0.642
47741,20101110,30,3.32,298.37,0,0.581
47742,20101110,31,3.33,300.45,0,0.762
47743,20101110,32,3.32,301.95,0,0.622
47744,20101110,33,3.29,302.66,0,0.7170000000000001
47745,20101110,34,3.23,302.45,0,0.752
47746,20101110,35,3.2,301.78,0,0.632
47747,20101110,36,3.23,301.32,0,0.546
47748,20101110,37,3.38,301.67,0,0.376
47749,20101110,38,3.57,303.02,0,0.135
47750,20101110,39,3.72,305.49,0,0.05
47751,20101110,40,3.76,309.07,0,0.045
47752,20101110,41,3.62,312.86,0,0.025
47753,20101110,42,3.23,315.87,0,0.03
47754,20101110,43,2.55,317.43,0,0.015
47755,20101110,44,1.86,319.35,0,0.005
47762,20101110,3,2.9,279.66,12,0.13
47763,20101110,4,2.89,284.21,12,0.195
47764,20101110,5,2.76,288.44,12,0.391
47765,20101110,6,2.42,291.68,12,0.391
47766,20101110,7,1.82,292.94,12,0.29600000000000004
47769,20101110,10,1.77,260.82,12,0.115
47770,20101110,11,2.7,260.22,12,0.02
47771,20101110,12,3.44,263.09,12,0.045
47772,20101110,13,3.66,268.36,12,0.135
47773,20101110,14,3.54,275.67,12,0.206
47774,20101110,15,3.35,283.69,12,0.35100000000000003
47775,20101110,16,3.23,289.88,12,0.602
47776,20101110,17,3.18,293.95,12,0.642
47777,20101110,18,3.17,296.7,12,0.581
47778,20101110,19,3.2,298.89,12,0.762
47779,20101110,20,3.22,300.4,12,0.622
47780,20101110,21,3.19,300.98,12,0.7170000000000001
47781,20101110,22,3.1,300.58,12,0.752
47782,20101110,23,3.02,300.06,12,0.632
47783,20101110,24,3.05,300.63,12,0.546
47784,20101110,25,3.25,302.99,12,0.376
47785,20101110,26,3.55,306.25,12,0.135
47786,20101110,27,3.82,309.68,12,0.05
47787,20101110,28,3.94,313.07,12,0.045
47788,20101110,29,3.82,316.27,12,0.025
47789,20101110,30,3.38,319.24,12,0.03
47790,20101110,31,2.64,322.28,12,0.015
47791,20101110,32,1.9,326.63,12,0.005
47798,20101110,39,3.65,29.86,12,0.145
47799,20101110,40,3.86,37.1,12,0.165
47800,20101110,41,3.86,40.96,12,0.236
47801,20101110,42,3.71,45.82,12,0.125
47802,20101110,43,3.51,54.86,12,0.105
47803,20101110,44,3.39,66.44,12,0.06
47804,20101110,45,3.34,76.77,12,0.05
47805,20101110,46,3.23,83.37,12,0.035
47810,20101111,3,3.42,279.25,0,0.35100000000000003
47811,20101111,4,3.37,286.02,0,0.602
47812,20101111,5,3.28,292.51,0,0.642
47813,20101111,6,3.22,298.15,0,0.581
47814,20101111,7,3.22,302.0,0,0.762
47815,20101111,8,3.24,303.85,0,0.622
47816,20101111,9,3.23,303.89,0,0.7170000000000001
47817,20101111,10,3.16,302.5,0,0.752
47818,20101111,11,3.1,300.83,0,0.632
47819,20101111,12,3.13,300.49,0,0.546
47820,20101111,13,3.3,302.49,0,0.376
47821,20101111,14,3.54,305.63,0,0.135
47822,20101111,15,3.76,308.71,0,0.05
47823,20101111,16,3.85,311.15,0,0.045
47824,20101111,17,3.74,313.0,0,0.025
47825,20101111,18,3.37,314.37,0,0.03
47826,20101111,19,2.75,315.56,0,0.015
47827,20101111,20,2.1,318.65,0,0.005
47828,20101111,21,1.75,327.26,0,0.0
47836,20101111,29,3.24,50.11,0,0.236
47837,20101111,30,3.41,66.22,0,0.125
47838,20101111,31,3.06,70.77,0,0.105
47839,20101111,32,2.37,69.05,0,0.06
47840,20101111,33,1.81,68.25,0,0.05
47841,20101111,34,1.78,79.52,0,0.035
47842,20101111,35,2.15,93.97,0,0.0
47843,20101111,36,2.52,104.81,0,0.0
47844,20101111,37,2.53,114.8,0,0.01
47845,20101111,38,2.25,125.55,0,0.0
47846,20101111,39,1.79,136.03,0,0.0
47858,20101111,3,3.32,306.44,12,0.35100000000000003
47859,20101111,4,3.44,308.09,12,0.602
47860,20101111,5,3.45,309.73,12,0.642
47861,20101111,6,3.28,310.71,12,0.581
47862,20101111,7,2.89,310.83,12,0.762
47863,20101111,8,2.42,312.84,12,0.622
47864,20101111,9,2.08,322.31,12,0.7170000000000001
47873,20101111,18,3.42,26.28,12,0.125
47874,20101111,19,3.23,36.99,12,0.105
47875,20101111,20,3.07,51.34,12,0.06
47876,20101111,21,2.97,67.8,12,0.05
47877,20101111,22,2.9,84.93,12,0.035
47878,20101111,23,2.78,100.48,12,0.0
47879,20101111,24,2.44,113.06,12,0.0
47880,20101111,25,1.72,123.97,12,0.01
47890,20101111,35,1.97,232.44,12,0.065
47892,20101111,37,2.4,241.02,12,0.0
47893,20101111,38,2.23,247.9,12,0.0
47894,20101111,39,2.01,247.83,12,0.0
47895,20101111,40,1.91,232.66,12,0.0
47896,20101111,41,2.12,211.86,12,0.0
47897,20101111,42,2.46,197.94,12,0.0
47898,20101111,43,2.54,191.44,12,0.0
47899,20101111,44,2.37,189.35,12,0.015
47900,20101111,45,2.09,191.3,12,0.05
47901,20101111,46,1.87,198.05,12,0.03
47908,20101112,5,3.04,31.23,0,0.236
47909,20101112,6,2.8,44.21,0,0.125
47910,20101112,7,2.3,52.27,0,0.105
47911,20101112,8,1.65,58.77,0,0.06
47925,20101112,22,1.89,290.15,0,0.005
47926,20101112,23,2.63,298.9,0,0.065
47928,20101112,25,2.82,302.1,0,0.0
47929,20101112,26,2.19,295.85,0,0.0
47932,20101112,29,2.38,202.13,0,0.0
47933,20101112,30,3.01,194.64,0,0.0
47934,20101112,31,3.08,193.37,0,0.0
47935,20101112,32,2.8,195.39,0,0.015
47936,20101112,33,2.51,199.64,0,0.05
47937,20101112,34,2.49,204.15,0,0.03
47938,20101112,35,2.59,209.15,0,0.02
47939,20101112,36,2.65,216.79,0,0.035
47940,20101112,37,2.6,229.7,0,0.045
47941,20101112,38,2.65,245.89,0,0.175
47942,20101112,39,2.87,259.63,0,0.155
47943,20101112,40,3.16,267.3,0,0.05
47944,20101112,41,3.35,270.79,0,0.035
47945,20101112,42,3.32,272.31,0,0.05
47946,20101112,43,3.04,273.4,0,0.055
47947,20101112,44,2.67,275.5,0,0.06
47948,20101112,45,2.4,280.31,0,0.075
47949,20101112,46,2.42,287.93,0,0.135
47962,20101112,11,1.63,300.52,12,0.0
47963,20101112,12,1.78,306.56,12,0.0
47964,20101112,13,1.72,323.44,12,0.0
47969,20101112,18,1.67,212.47,12,0.0
47970,20101112,19,2.52,206.94,12,0.0
47971,20101112,20,3.01,206.38,12,0.015
47972,20101112,21,3.06,212.46,12,0.05
47973,20101112,22,2.87,229.2,12,0.03
47974,20101112,23,2.91,251.56,12,0.02
47975,20101112,24,3.16,267.09,12,0.035
47976,20101112,25,3.2,271.54,12,0.045
47977,20101112,26,3.08,271.15,12,0.175
47978,20101112,27,3.03,272.75,12,0.155
47979,20101112,28,3.26,280.45,12,0.05
47980,20101112,29,3.62,288.59,12,0.035
47981,20101112,30,3.74,293.11,12,0.05
47982,20101112,31,3.32,292.83,12,0.055
47983,20101112,32,2.66,289.13,12,0.06
47984,20101112,33,2.23,285.88,12,0.075
47985,20101112,34,2.33,289.68,12,0.135
47986,20101112,35,2.8,296.48,12,0.18
47988,20101112,37,3.63,305.22,12,0.366
47989,20101112,38,3.68,308.11,12,0.396
47990,20101112,39,3.54,311.32,12,0.381
47991,20101112,40,3.28,315.39,12,0.466
47992,20101112,41,3.02,319.99,12,0.321
47993,20101112,42,2.83,323.83,12,0.306
47994,20101112,43,2.79,325.48,12,0.241
47995,20101112,44,2.9,325.99,12,0.301
47996,20101112,45,3.16,327.21,12,0.271
48004,20101113,5,2.4,233.8,0,0.0
48005,20101113,6,3.07,228.18,0,0.0
48006,20101113,7,3.15,219.44,0,0.0
48007,20101113,8,2.98,208.51,0,0.015
48008,20101113,9,2.85,201.05,0,0.05
48009,20101113,10,2.84,204.0,0,0.03
48010,20101113,11,2.89,215.16,0,0.02
48011,20101113,12,2.95,230.37,0,0.035
48012,20101113,13,2.96,247.91,0,0.045
48013,20101113,14,3.08,265.77,0,0.175
48014,20101113,15,3.33,279.84,0,0.155
48015,20101113,16,3.57,287.95,0,0.05
48016,20101113,17,3.63,291.68,0,0.035
48017,20101113,18,3.42,292.48,0,0.05
48018,20101113,19,2.94,290.83,0,0.055
48019,20101113,20,2.42,287.62,0,0.06
48020,20101113,21,2.15,285.77,0,0.075
48021,20101113,22,2.3,288.97,0,0.135
48022,20101113,23,2.7,294.52,0,0.18
48024,20101113,25,3.18,305.52,0,0.366
48025,20101113,26,3.2,310.29,0,0.396
48026,20101113,27,3.31,312.21,0,0.381
48027,20101113,28,3.63,310.3,0,0.466
48028,20101113,29,3.97,308.5,0,0.321
48029,20101113,30,4.08,310.49,0,0.306
48030,20101113,31,3.82,319.24,0,0.241
48041,20101113,42,6.06,29.92,0,0.461
48042,20101113,43,5.69,34.61,0,0.591
48043,20101113,44,5.21,36.47,0,0.591
48044,20101113,45,4.75,37.21,0,0.536
48045,20101113,46,4.45,38.63,0,0.727
48050,20101113,3,2.95,291.51,12,0.0
48051,20101113,4,3.05,295.12,12,0.0
48052,20101113,5,3.08,296.71,12,0.0
48053,20101113,6,2.96,296.27,12,0.0
48054,20101113,7,2.66,293.67,12,0.0
48055,20101113,8,2.33,290.09,12,0.015
48056,20101113,9,2.16,288.78,12,0.05
48057,20101113,10,2.27,292.8,12,0.03
48058,20101113,11,2.58,299.11,12,0.02
48059,20101113,12,2.95,304.6,12,0.035
48060,20101113,13,3.22,308.63,12,0.366
48061,20101113,14,3.36,311.95,12,0.396
48062,20101113,15,3.35,315.24,12,0.381
48063,20101113,16,3.21,319.09,12,0.466
48064,20101113,17,3.01,324.07,12,0.321
48077,20101113,30,6.13,27.32,12,0.461
48078,20101113,31,5.71,32.45,12,0.591
48079,20101113,32,5.35,34.28,12,0.591
48080,20101113,33,5.0,35.16,12,0.536
48081,20101113,34,4.64,37.49,12,0.727
