"hors","ws","wd","anno","mes","dia","horsObs","wp1"
22,2.55,185.38,2010,10,5,12,0.14
35,1.97,132.81,2010,10,5,12,0.06
42,4.62,99.47,2010,10,5,12,0.411
3,3.28,202.26,2010,10,6,0,0.251
30,4,107.97,2010,10,6,0,0.411
44,8.42,123.41,2010,10,6,0,0.852
47,5.83,120.16,2010,10,6,0,0.647
16,2.81,100.84,2010,10,6,12,0.506
33,8.1,132.21,2010,10,6,12,0.797
36,4.14,118.6,2010,10,6,12,0.025
46,3.86,88.19,2010,10,6,12,0.602
7,5.63,119.76,2010,10,7,0,0.792
16,8.12,124.01,2010,10,7,0,0.581
20,8.56,129.52,2010,10,7,0,0.852
21,7.79,127.71,2010,10,7,0,0.797
3,7.62,118.43,2010,10,7,12,0.12
18,3.59,103.4,2010,10,7,12,0.426
31,8.52,90.14,2010,10,7,12,0.827
33,7.62,93.09,2010,10,7,12,0.832
40,2.84,128.77,2010,10,7,12,0.326
1,5.2,113.86,2010,10,8,0,0.516
24,3.94,97.18,2010,10,8,0,0.516
27,3.13,120.41,2010,10,8,0,0.421
1,5.94,74.79,2010,10,8,12,0.516
7,8.52,89.74,2010,10,8,12,0.486
10,6.37,91.8,2010,10,8,12,0.602
13,3.68,102.34,2010,10,8,12,0.411
16,3.04,131,2010,10,8,12,0.326
17,2.75,148.57,2010,10,8,12,0.291
19,2.6,182.43,2010,10,8,12,0.286
5,2.63,155.65,2010,10,9,0,0.291
6,2.67,174.43,2010,10,9,0,0.291
34,3.04,63.12,2010,10,9,0,0.386
11,2.71,197.2,2010,10,9,12,0.331
18,3.45,27.21,2010,10,9,12,0.02
24,3.04,65.08,2010,10,9,12,0.356
40,2.78,128.96,2010,10,9,12,0.251
1,2.16,206.75,2010,10,10,0,0
10,3.13,53.59,2010,10,10,0,0.386
15,5.39,89.57,2010,10,10,0,0.16
31,2.54,105.25,2010,10,10,0,0.14
37,1.67,126.59,2010,10,10,0,0
10,2.4,171.46,2010,10,11,0,0.02
24,1.8,186.56,2010,10,11,0,0.216
31,2.95,187.99,2010,10,11,0,0.195
46,3.19,179.52,2010,10,11,0,0
47,3.06,185.06,2010,10,11,0,0
6,1.59,150.82,2010,10,11,12,0.185
10,3.31,169.41,2010,10,11,12,0.02
36,2.05,235.63,2010,10,11,12,0.08
46,2.88,35.42,2010,10,11,12,0.206
3,2.55,177.53,2010,10,12,0,0.145
8,2.52,186.38,2010,10,12,0,0.12
22,2.45,179.81,2010,10,12,0,0
47,1.46,69.47,2010,10,12,0,0.045
6,3.44,172.09,2010,10,12,12,0.11
9,2.46,177,2010,10,12,12,0.095
11,2.44,190.6,2010,10,12,12,0.15
15,0.15,132.74,2010,10,12,12,0
21,3.47,32.2,2010,10,12,12,0.201
27,3.79,49.6,2010,10,12,12,0.075
28,3.9,48.96,2010,10,12,12,0.065
35,1.89,35.64,2010,10,12,12,0.045
40,1.71,7.89,2010,10,12,12,0.05
42,1.26,8.04,2010,10,12,12,0.15
3,0.63,177.8,2010,10,13,0,0
12,2.98,41.18,2010,10,13,0,0.331
13,3.39,52.2,2010,10,13,0,0.381
23,2.27,59.62,2010,10,13,0,0.045
29,0.73,88.55,2010,10,13,0,0.195
30,1.26,119.97,2010,10,13,0,0.15
18,5,179.81,2010,10,14,0,0.406
26,2.2,147.96,2010,10,14,0,0.045
47,5.8,161.56,2010,10,14,0,0.747
9,5.43,155.12,2010,10,14,12,0
27,8.98,162.21,2010,10,14,12,0.612
30,10.26,166.01,2010,10,14,12,0.897
17,9.56,160.55,2010,10,15,0,0.892
29,3.38,162.32,2010,10,15,0,0.346
8,8.44,164.1,2010,10,15,12,0.266
25,3.63,135.05,2010,10,15,12,0.135
28,5.3,121.09,2010,10,15,12,0.09
5,3.14,159.62,2010,10,16,0,0.346
9,2.75,153.85,2010,10,16,0,0.311
20,5.23,92.19,2010,10,16,0,0.15
28,3.57,64.66,2010,10,16,0,0.446
10,4.27,89.04,2010,10,16,12,0.306
27,7.85,121.51,2010,10,16,12,0.15
46,2.37,123.5,2010,10,16,12,0.236
19,8.22,116.42,2010,10,17,0,0.792
24,3.8,117.35,2010,10,17,0,0.276
2,6.13,124.61,2010,10,17,12,0.276
9,7.99,117.32,2010,10,17,12,0.331
33,5.29,119.46,2010,10,17,12,0.085
40,3.25,85.12,2010,10,17,12,0.07
20,5.49,113.03,2010,10,18,0,0.06
28,3.07,68.37,2010,10,18,0,0.07
35,2.08,70.93,2010,10,18,0,0.221
38,5.38,91.99,2010,10,18,0,0.15
26,5.7,90.04,2010,10,18,12,0.15
32,6.9,84.2,2010,10,18,12,0.521
33,6.51,80.93,2010,10,18,12,0.617
19,7.27,85.48,2010,10,19,0,0.491
23,4.16,80.54,2010,10,19,0,0.331
32,2.84,61.77,2010,10,19,0,0.155
38,6.55,32.5,2010,10,19,0,0.431
40,9.12,41.9,2010,10,19,0,0.812
43,10.21,62.41,2010,10,19,0,0.812
1,3.99,84.22,2010,10,19,12,0.06
11,4.05,81.82,2010,10,19,12,0.221
38,6.81,102.64,2010,10,19,12,0.521
4,3.15,86.19,2010,10,20,0,0.065
9,2.84,64.29,2010,10,20,0,0.261
11,2.98,55.93,2010,10,20,0,0.331
14,6.02,30.15,2010,10,20,0,0.431
29,3.11,100.39,2010,10,20,0,0.025
44,9.06,125.08,2010,10,20,0,0.19
14,5.24,79.44,2010,10,20,12,0.521
29,6.03,139.08,2010,10,20,12,0.145
35,4.77,123.61,2010,10,20,12,0.12
42,2.91,98.02,2010,10,20,12,0.286
7,4.92,113.68,2010,10,21,0,0.206
9,5.6,119.29,2010,10,21,0,0.566
15,5.88,134.6,2010,10,21,0,0.256
21,6.81,126.27,2010,10,21,0,0.19
26,2.72,110.27,2010,10,21,0,0.211
28,3.07,99.06,2010,10,21,0,0.216
34,2.7,113.17,2010,10,21,0,0.241
45,6.87,111.32,2010,10,21,0,0.536
24,2.98,121.4,2010,10,21,12,0.516
28,8.02,122.92,2010,10,21,12,0.251
30,7.19,112.56,2010,10,21,12,0.226
33,6.91,104.56,2010,10,21,12,0.536
38,2.7,73.88,2010,10,21,12,0.366
3,2.74,108.11,2010,10,22,0,0.291
8,2.83,107.29,2010,10,22,0,0.16
16,7.7,114.84,2010,10,22,0,0.251
26,2.88,72.8,2010,10,22,0,0.366
32,2.93,73.08,2010,10,22,0,0.246
10,5.97,100.14,2010,10,22,12,0.241
24,3.08,58.8,2010,10,22,12,0.115
26,4.19,66.9,2010,10,22,12,0.09
1,4.29,77.96,2010,10,23,0,0.306
4,3.32,85.36,2010,10,23,0,0.281
6,3.12,83.92,2010,10,23,0,0.286
31,2.86,26.11,2010,10,23,0,0.326
40,5.36,26.87,2010,10,23,0,0.1
9,2.03,81.81,2010,10,23,12,0.211
24,2.79,346.06,2010,10,23,12,0.15
27,3.84,20.85,2010,10,23,12,0.12
29,3.51,12.09,2010,10,23,12,0.04
31,3.62,359.2,2010,10,23,12,0.105
34,4.34,7.09,2010,10,23,12,0.195
38,5.02,24.12,2010,10,23,12,0.466
39,5.28,27.56,2010,10,23,12,0.622
10,3.89,32.72,2010,10,24,0,0.1
17,4.58,5.71,2010,10,24,0,0.04
23,3.29,13.86,2010,10,24,0,0.18
28,4.58,28.27,2010,10,24,0,0.637
32,5.25,31.59,2010,10,24,0,0.326
37,6.03,29.32,2010,10,24,0,0.351
40,7.87,29.77,2010,10,24,0,0.391
5,4.3,15.5,2010,10,24,12,0.221
21,5.85,31.81,2010,10,24,12,0.236
5,5.91,29.23,2010,10,25,0,0.531
6,5.78,29.61,2010,10,25,0,0.401
20,5.53,27.7,2010,10,25,0,0.231
22,4.42,28.31,2010,10,25,0,0.155
35,4.34,356.99,2010,10,25,0,0.226
8,6.25,34.75,2010,10,25,12,0.326
15,4.31,35.24,2010,10,25,12,0.211
20,4.07,22.02,2010,10,25,12,0.266
31,9.52,334.24,2010,10,25,12,0.832
39,7.89,41.46,2010,10,25,12,0.897
42,7.11,33.36,2010,10,25,12,0.852
10,4.17,5.89,2010,10,26,0,0.206
32,7.11,31.37,2010,10,26,0,0.867
47,7.8,39.75,2010,10,26,0,0.942
3,8.12,329.67,2010,10,26,12,0.211
25,7.89,21.75,2010,10,26,12,0.902
32,9.85,32.14,2010,10,26,12,0.942
46,8.82,68.1,2010,10,26,12,0.802
9,6,39.3,2010,10,27,0,0.852
23,7.63,41.35,2010,10,27,0,0.942
26,6.75,43.29,2010,10,27,0,0.932
28,6.69,54.1,2010,10,27,0,0.857
37,8.42,80.09,2010,10,27,0,0.827
39,10.65,85.33,2010,10,27,0,0.622
20,7.95,68.66,2010,10,27,12,0.702
22,8.23,70.89,2010,10,27,12,0.802
28,10.68,84.05,2010,10,27,12,0.697
41,5.96,115.56,2010,10,27,12,0.276
18,9.9,94.39,2010,10,28,0,0.662
24,5.47,107.69,2010,10,28,0,0.937
32,6.01,114.6,2010,10,28,0,0.371
37,5.63,130.38,2010,10,28,0,0.125
47,4.53,106.24,2010,10,28,0,0.17
3,11.23,80.49,2010,10,28,12,0.912
4,11.09,84.34,2010,10,28,12,0.857
14,5.18,111.51,2010,10,28,12,0.241
20,6.34,113.03,2010,10,28,12,0.371
26,6.85,133.95,2010,10,28,12,0.11
30,8.33,122.13,2010,10,28,12,0.195
38,3.54,68.68,2010,10,28,12,0.411
4,6.44,116.05,2010,10,29,0,0.301
12,5.43,121.26,2010,10,29,0,0.145
16,7.9,128.78,2010,10,29,0,0.165
19,8.15,114.05,2010,10,29,0,0.291
24,3.7,81.04,2010,10,29,0,0.376
25,3.55,75.08,2010,10,29,0,0.356
41,6.33,50.89,2010,10,29,0,0.416
11,4.62,92.46,2010,10,29,12,0.241
13,3.41,76.11,2010,10,29,12,0.356
15,4.02,73.27,2010,10,29,12,0.376
27,5.65,51.18,2010,10,29,12,0.201
44,5.58,160.6,2010,10,29,12,0.286
4,4.29,71.67,2010,10,30,0,0.421
9,3.53,78.66,2010,10,30,0,0.336
29,4.95,141.7,2010,10,30,0,0.331
42,5.8,143.86,2010,10,30,0,0.421
10,4.91,80.8,2010,10,30,12,0.241
19,5.36,149.19,2010,10,30,12,0.286
22,3.53,142.13,2010,10,30,12,0.286
45,2.91,164.29,2010,10,30,12,0
1,5.59,138.42,2010,10,31,0,0.596
2,5.77,147.96,2010,10,31,0,0.602
9,2.84,152.29,2010,10,31,0,0.306
23,3.44,158.58,2010,10,31,0,0.296
39,4.71,165.55,2010,10,31,0,0
47,2.23,186.17,2010,10,31,0,0
13,2.03,193.01,2010,10,31,12,0.13
2,2.72,197.2,2010,11,1,0,0.12
6,2.15,188.31,2010,11,1,0,0
11,2.46,168.15,2010,11,1,0,0
17,4.15,166.86,2010,11,1,0,0.05
33,2.82,198.75,2010,11,1,0,0
37,2.74,223.11,2010,11,1,0,0
39,2.39,247.07,2010,11,1,0,0
43,1.52,241.63,2010,11,1,0,0
47,2.57,293,2010,11,1,0,0.05
5,3.75,156.02,2010,11,1,12,0.005
12,2.78,193.31,2010,11,1,12,0
14,2.76,182.97,2010,11,1,12,0
21,1.68,169.37,2010,11,1,12,0
30,1.85,355.05,2010,11,1,12,0
40,2.96,12.73,2010,11,1,12,0.01
3,3.09,167.54,2010,11,2,0,0.01
8,1.95,181.79,2010,11,2,0,0
11,2.72,198.23,2010,11,2,0,0
14,1.93,247.95,2010,11,2,0,0
15,1.64,278.57,2010,11,2,0,0
16,1.49,309.38,2010,11,2,0,0
39,4.29,14.88,2010,11,2,0,0.065
45,2.95,39.69,2010,11,2,0,0.17
5,0.79,321.45,2010,11,2,12,0
14,3.21,11.28,2010,11,2,12,0
17,3.16,16.54,2010,11,2,12,0.005
21,3.37,12.34,2010,11,2,12,0.06
40,4.18,39.86,2010,11,2,12,0.276
1,2.57,14.93,2010,11,3,0,0.01
2,3.05,32.84,2010,11,3,0,0
3,3.24,33.67,2010,11,3,0,0.015
14,3.59,18.18,2010,11,3,0,0.09
16,4.12,27.92,2010,11,3,0,0.195
19,4.34,48.16,2010,11,3,0,0.261
30,3.74,55.5,2010,11,3,0,0.145
9,1.95,49.92,2010,11,3,12,0.06
14,3.64,41.15,2010,11,3,12,0.11
16,3.5,48.69,2010,11,3,12,0.276
25,3.45,53.37,2010,11,3,12,0.211
27,4.96,66.1,2010,11,3,12,0.075
42,7.03,178.7,2010,11,3,12,0.291
45,6.33,178.47,2010,11,3,12,0.261
46,6.06,179.06,2010,11,3,12,0.251
21,2.89,168.36,2010,11,4,0,0.16
25,4,198.72,2010,11,4,0,0.125
26,4.64,198.51,2010,11,4,0,0.195
45,5.52,169.43,2010,11,4,0,0.261
1,3.36,69.03,2010,11,4,12,0.11
5,3.08,91.63,2010,11,4,12,0.221
27,6.25,183.2,2010,11,4,12,0.426
44,2.17,193.45,2010,11,4,12,0
22,5.59,156.83,2010,11,5,0,0.206
25,4.57,162.61,2010,11,5,0,0.13
20,2.04,184.89,2010,11,5,12,0
32,2.74,121.55,2010,11,5,12,0.01
48,2.95,48.06,2010,11,5,12,0.256
5,2.21,183.58,2010,11,6,0,0.005
15,3.07,165.87,2010,11,6,0,0
43,3.85,59.22,2010,11,6,0,0.266
4,2.25,169.51,2010,11,6,12,0.04
18,2.55,50.09,2010,11,6,12,0.145
19,2.53,52.7,2010,11,6,12,0.221
26,4.55,53.36,2010,11,6,12,0.276
29,5.14,51.39,2010,11,6,12,0.311
1,2.38,44.88,2010,11,7,0,0
19,3.56,48.05,2010,11,7,0,0.266
21,2.75,39.65,2010,11,7,0,0.105
27,3.05,65.89,2010,11,7,0,0.135
37,1.55,196.08,2010,11,7,0,0.04
13,3.28,53.5,2010,11,7,12,0.135
20,2.78,138.38,2010,11,7,12,0.045
35,3.11,181.51,2010,11,7,12,0.11
6,3.2,102.97,2010,11,8,0,0.075
7,3.23,118.72,2010,11,8,0,0.085
13,1.75,215.51,2010,11,8,0,0.04
16,2.11,157.27,2010,11,8,0,0
17,2.39,181.77,2010,11,8,0,0
18,2.85,196.35,2010,11,8,0,0.005
20,2.89,186.78,2010,11,8,0,0.04
27,3.43,201.56,2010,11,8,0,0.19
30,2.81,198.52,2010,11,8,0,0.085
31,2.68,199.88,2010,11,8,0,0.01
5,3.02,190.26,2010,11,8,12,0.296
37,3.14,234.58,2010,11,8,12,0.206
6,3.37,193.97,2010,11,9,0,0.085
13,2.32,217.6,2010,11,9,0,0.15
18,1.95,232.4,2010,11,9,0,0
24,3.07,232.01,2010,11,9,0,0.13
28,3.27,253.63,2010,11,9,0,0.195
38,2.57,273.99,2010,11,9,0,0.115
46,1.88,279.75,2010,11,9,0,0
6,2.16,235.37,2010,11,9,12,0.085
12,3.11,242.65,2010,11,9,12,0.09
19,2.97,269.39,2010,11,9,12,0.296
29,2.71,287.37,2010,11,9,12,0.015
8,2.75,260.56,2010,11,10,0,0.115
18,2.75,292.91,2010,11,10,0,0
19,2.02,294,2010,11,10,0,0
32,3.32,301.95,2010,11,10,0,0.622
35,3.2,301.78,2010,11,10,0,0.632
8,1.26,288.09,2010,11,10,12,0.115
11,2.7,260.22,2010,11,10,12,0.02
27,3.82,309.68,2010,11,10,12,0.05
41,3.86,40.96,2010,11,10,12,0.236
12,3.13,300.49,2010,11,11,0,0.546
21,1.75,327.26,2010,11,11,0,0
24,3.16,349.24,2010,11,11,0,0.07
25,3.62,350.93,2010,11,11,0,0.095
47,1.51,199.04,2010,11,11,0,0.065
1,2.97,305.6,2010,11,11,12,0.135
10,2.15,340.95,2010,11,11,12,0.752
12,3.21,5.38,2010,11,11,12,0.546
13,3.55,9.6,2010,11,11,12,0.095
18,3.42,26.28,2010,11,11,12,0.125
34,1.34,233.87,2010,11,11,12,0.005
42,2.46,197.94,2010,11,11,12,0
43,2.54,191.44,2010,11,11,12,0
20,0.79,220.75,2010,11,12,0,0
21,1.13,268.1,2010,11,12,0,0
24,3.01,302.33,2010,11,12,0,0.09
30,3.01,194.64,2010,11,12,0,0
40,3.16,267.3,2010,11,12,0,0.05
41,3.35,270.79,2010,11,12,0,0.035
2,0.93,137.18,2010,11,12,12,0.18
13,1.72,323.44,2010,11,12,12,0
20,3.01,206.38,2010,11,12,12,0.015
25,3.2,271.54,2010,11,12,12,0.045
37,3.63,305.22,2010,11,12,12,0.366
40,3.28,315.39,2010,11,12,12,0.466
41,3.02,319.99,2010,11,12,12,0.321
47,4.08,334.12,2010,11,12,12,0.366
21,2.15,285.77,2010,11,13,0,0.075
28,3.63,310.3,2010,11,13,0,0.466
34,3.94,350.97,2010,11,13,0,0.371
24,5.08,358.22,2010,11,13,12,0.336
26,7.15,0.26,2010,11,13,12,0.331
21,4.97,42.46,2010,11,14,0,0.536
24,4.68,50.29,2010,11,14,0,0.256
31,3.88,47.38,2010,11,14,0,0.576
45,3.8,50.94,2010,11,14,0,0.14
9,5.53,46.3,2010,11,14,12,0.271
15,5.04,63.98,2010,11,14,12,0.607
22,3.52,39.63,2010,11,14,12,0.571
34,4.25,60.5,2010,11,14,12,0.065
38,2.76,37.18,2010,11,14,12,0.155
41,3.2,32.16,2010,11,14,12,0.015
9,3.62,40.11,2010,11,15,0,0.531
35,3.64,6.62,2010,11,15,0,0.055
48,4.21,266.95,2010,11,15,0,0.125
25,3.41,357.84,2010,11,15,12,0.01
32,3.52,285.82,2010,11,15,12,0.426
34,2.79,272.07,2010,11,15,12,0.586
5,2.65,41.97,2010,11,16,0,0.015
10,3.69,25.29,2010,11,16,0,0.035
23,4.28,266.23,2010,11,16,0,0.742
41,9.88,138.04,2010,11,16,0,0.912
44,7.72,125.93,2010,11,16,0,0.917
8,4.48,279.76,2010,11,16,12,0.01
16,7.29,238.46,2010,11,16,12,0.872
17,6.89,235.71,2010,11,16,12,0.807
18,6.23,232.49,2010,11,16,12,0.647
24,6.34,150.46,2010,11,16,12,0.772
25,7.29,143.84,2010,11,16,12,0.842
31,10.17,127.37,2010,11,16,12,0.942
11,5.1,145.26,2010,11,17,0,0.366
20,9.31,124.3,2010,11,17,0,0.917
38,3.08,142.48,2010,11,17,0,0
41,3.81,140.01,2010,11,17,0,0.05
6,12.17,125.89,2010,11,17,12,0.647
7,11.39,124.86,2010,11,17,12,0.416
30,6.17,118.43,2010,11,17,12,0.286
34,6.36,117.21,2010,11,17,12,0.511
37,4.43,116.91,2010,11,17,12,0.376
43,1.91,125.67,2010,11,17,12,0.12
47,0.23,36.48,2010,11,17,12,0
11,3.35,111.42,2010,11,18,0,0.04
21,7.07,115.28,2010,11,18,0,0.306
14,3.5,117.79,2010,11,18,12,0.371
15,3.15,118.7,2010,11,18,12,0.331
33,5.13,16.01,2010,11,18,12,0.386
36,6.78,43.76,2010,11,18,12,0.316
42,6.31,83.36,2010,11,18,12,0.807
47,5.45,110.09,2010,11,18,12,0.847
15,3.21,14.7,2010,11,19,0,0.015
18,5.22,28.56,2010,11,19,0,0.16
21,4.76,10.24,2010,11,19,0,0.386
25,6.37,42.3,2010,11,19,0,0.546
31,7.29,82.75,2010,11,19,0,0.832
41,8.07,122.83,2010,11,19,0,0.817
9,4.56,15.38,2010,11,19,12,0.025
28,8.05,123.21,2010,11,19,12,0.767
32,5.56,128.49,2010,11,19,12,0.576
37,2.07,171.02,2010,11,19,12,0.065
38,2.09,193.24,2010,11,19,12,0.01
45,1.91,278.19,2010,11,19,12,0.175
9,7.02,91.51,2010,11,20,0,0.917
13,7.97,117.64,2010,11,20,0,0.817
15,8.38,122.52,2010,11,20,0,0.772
31,2.15,268.47,2010,11,20,0,0.095
42,6.84,310.69,2010,11,20,0,0.657
46,5.68,307.01,2010,11,20,0,0.822
5,7.45,123.13,2010,11,20,12,0.882
8,5.53,127.78,2010,11,20,12,0.872
9,4.73,131.18,2010,11,20,12,0.917
11,3.32,141.33,2010,11,20,12,0.847
12,2.69,152.81,2010,11,20,12,0.807
17,1.91,239.57,2010,11,20,12,0.02
23,2.9,288,2010,11,20,12,0.221
24,3.43,295.28,2010,11,20,12,0.311
23,5.26,311.9,2010,11,21,0,0.767
24,5.06,317.13,2010,11,21,0,0.09
34,6.62,39.18,2010,11,21,0,0.827
39,7.04,30.98,2010,11,21,0,0.296
43,7.59,36.51,2010,11,21,0,0.411
44,7.24,40.88,2010,11,21,0,0.331
5,7.93,306.11,2010,11,21,12,0.02
12,4.47,318.43,2010,11,21,12,0.311
14,4.5,331.27,2010,11,21,12,0.351
33,6.29,37.45,2010,11,21,12,0.306
47,7.1,50.69,2010,11,21,12,0.732
14,6.98,31.45,2010,11,22,0,0.301
23,4.49,22.25,2010,11,22,0,0.326
45,9.68,93.32,2010,11,22,0,0.907
2,6.18,38.09,2010,11,22,12,0.351
23,7.59,61.28,2010,11,22,12,0.732
4,6.72,36.21,2010,11,23,0,0.777
19,10.82,92.45,2010,11,23,0,0.917
27,7.2,110.38,2010,11,23,0,0.892
31,6.03,124.49,2010,11,23,0,0.476
37,3.13,154.07,2010,11,23,0,0.13
38,3.42,158.8,2010,11,23,0,0.035
25,2.99,153.84,2010,11,23,12,0.13
29,2.78,175.46,2010,11,23,12,0
2,7.65,113.03,2010,11,24,0,0.847
13,2.37,172.05,2010,11,24,0,0.13
23,1.41,251.84,2010,11,24,0,0
24,1.76,254.55,2010,11,24,0,0.792
25,1.98,260.27,2010,11,24,0,0.035
27,2.34,275.55,2010,11,24,0,0.256
9,0.92,251.93,2010,11,24,12,0.321
17,3.15,285.04,2010,11,24,12,0.386
27,9.04,303.54,2010,11,24,12,0.857
37,5.87,311.18,2010,11,24,12,0.426
41,6.32,323.57,2010,11,24,12,0.702
44,4.49,80.02,2010,11,24,12,0.782
1,2.67,261.28,2010,11,25,0,0.035
6,4.14,293.95,2010,11,25,0,0.366
8,5.34,298.71,2010,11,25,0,0.707
10,6.06,299.97,2010,11,25,0,0.782
12,6.74,301.72,2010,11,25,0,0.772
48,8.68,68.95,2010,11,25,0,0.201
32,10.89,74.33,2010,11,25,12,0.932
35,8.65,70.4,2010,11,25,12,0.937
39,9.35,75.75,2010,11,25,12,0.937
40,9.67,79.1,2010,11,25,12,0.922
42,9.42,85.24,2010,11,25,12,0.867
15,9.74,72.67,2010,11,26,0,0.927
18,11.18,74.2,2010,11,26,0,0.932
24,7.99,67.39,2010,11,26,0,0.201
27,8.88,71.58,2010,11,26,0,0.937
29,8.4,74.91,2010,11,26,0,0.872
31,7.33,80.38,2010,11,26,0,0.857
1,8.75,78.12,2010,11,26,12,0.426
19,8.26,80.13,2010,11,26,12,0.857
36,3.28,98.92,2010,11,26,12,0.937
39,3.17,92.05,2010,11,26,12,0.14
6,9.78,81.13,2010,11,27,0,0.867
23,3.28,109.34,2010,11,27,0,0.07
40,5.8,85.13,2010,11,27,0,0.251
45,2.14,50.7,2010,11,27,0,0.11
40,2.69,31.72,2010,11,27,12,0.401
43,2.85,21.53,2010,11,27,12,0.491
44,2.88,14.7,2010,11,27,12,0.431
22,2.08,32.88,2010,11,28,0,0.075
27,2.7,35,2010,11,28,0,0.386
32,2.79,12.23,2010,11,28,0,0.431
7,3.3,61.32,2010,11,28,12,0.306
11,5.41,37.03,2010,11,28,12,0.296
15,5.68,31.25,2010,11,28,12,0.386
25,4.19,344.08,2010,11,28,12,0.221
39,4.43,332.75,2010,11,28,12,0.602
12,4.34,347.88,2010,11,29,0,0.256
23,4.36,335.25,2010,11,29,0,0.401
40,8.73,340.09,2010,11,29,0,0.772
8,3.59,332.81,2010,11,29,12,0.431
13,4.86,336.46,2010,11,29,12,0.501
15,4.93,337.59,2010,11,29,12,0.602
25,7.3,321.71,2010,11,29,12,0.887
30,9.06,345.24,2010,11,29,12,0.867
34,8.35,355.3,2010,11,29,12,0.827
38,5.96,23.05,2010,11,29,12,0.772
8,4.08,322.25,2010,11,30,0,0.586
11,6.53,322.57,2010,11,30,0,0.717
14,8.29,334.14,2010,11,30,0,0.822
18,8.05,357.31,2010,11,30,0,0.867
25,5.02,343.25,2010,11,30,0,0.747
26,5.04,350.03,2010,11,30,0,0.772
33,4.11,52.08,2010,11,30,0,0.261
34,3.81,57.56,2010,11,30,0,0.341
6,8.63,1.7,2010,11,30,12,0.471
15,5.52,3.54,2010,11,30,12,0.782
17,4.28,55.08,2010,11,30,12,0.346
33,6.25,70.07,2010,11,30,12,0.526
36,4.63,69.64,2010,11,30,12,0.782
37,4.72,69.9,2010,11,30,12,0.541
38,5.14,69.61,2010,11,30,12,0.727
45,5.63,63.11,2010,11,30,12,0.516
16,6.1,73.24,2010,12,1,0,0.441
26,5.61,69.3,2010,12,1,0,0.727
31,6.36,59.77,2010,12,1,0,0.521
32,6.06,59.9,2010,12,1,0,0.501
43,7.1,77.31,2010,12,1,0,0.526
14,5.91,72.7,2010,12,1,12,0.727
19,6.26,64.98,2010,12,1,12,0.521
28,7.73,83.14,2010,12,1,12,0.526
34,4.41,78.81,2010,12,1,12,0.331
15,7.9,68.05,2010,12,2,0,0.531
24,2.98,71,2010,12,2,0,0.657
36,2.76,105.04,2010,12,2,0,0.005
13,2.33,72.06,2010,12,2,12,0.366
20,2.07,84.47,2010,12,2,12,0.095
30,4.09,128.83,2010,12,2,12,0.025
47,1.79,186.71,2010,12,2,12,0.09
5,2.65,74.78,2010,12,3,0,0.125
8,3.61,84.61,2010,12,3,0,0.095
31,2.21,127.34,2010,12,3,0,0
45,5.63,158.38,2010,12,3,0,0.281
1,2.48,115.81,2010,12,3,12,0.366
7,3.02,133.57,2010,12,3,12,0.1
8,3.36,136.77,2010,12,3,12,0.095
10,4.43,138.78,2010,12,3,12,0.09
11,4.98,137.37,2010,12,3,12,0.06
27,2.54,184.2,2010,12,3,12,0.06
28,3.01,177.39,2010,12,3,12,0.065
30,3.91,165.53,2010,12,3,12,0.261
48,3.73,132.26,2010,12,3,12,0.556
5,4.36,120.88,2010,12,4,0,0.015
7,3.42,137.37,2010,12,4,0,0
11,3.07,170.57,2010,12,4,0,0.09
18,3.78,164.4,2010,12,4,0,0.261
20,3.01,158.49,2010,12,4,0,0.326
25,4.09,156.32,2010,12,4,0,0.316
27,3.56,165.93,2010,12,4,0,0.266
36,3.43,133.59,2010,12,4,0,0.556
38,5.26,131.55,2010,12,4,0,0.541
1,3.6,173.98,2010,12,4,12,0.15
2,4.02,179,2010,12,4,12,0.065
3,4.27,178.7,2010,12,4,12,0.05
17,4.54,158.44,2010,12,4,12,0.301
20,4.92,140.14,2010,12,4,12,0.231
37,6.22,127.95,2010,12,4,12,0.672
9,5.49,132.35,2010,12,5,0,0.211
17,8.1,129.74,2010,12,5,0,0.617
28,5.34,128.34,2010,12,5,0,0.702
32,5.39,129.65,2010,12,5,0,0.521
40,7.69,137.19,2010,12,5,0,0.526
2,7.18,123.84,2010,12,5,12,0.251
9,7.07,126.16,2010,12,5,12,0.211
17,6.99,129.05,2010,12,5,12,0.617
21,5.7,129.38,2010,12,5,12,0.556
32,6.16,133.44,2010,12,5,12,0.541
37,4.77,130.83,2010,12,5,12,0.752
44,4.64,129.76,2010,12,5,12,0.602
47,4.5,127,2010,12,5,12,0.381
2,6.79,127.78,2010,12,6,0,0.682
20,7.61,135.03,2010,12,6,0,0.541
21,7.15,133.05,2010,12,6,0,0.571
22,6.67,131.73,2010,12,6,0,0.707
3,7.87,142.82,2010,12,6,12,0.707
34,4.46,122.9,2010,12,6,12,0.271
10,4.87,127.79,2010,12,7,0,0.406
22,4.4,122.58,2010,12,7,0,0.271
31,3.91,121.64,2010,12,7,0,0.411
40,6.05,128.03,2010,12,7,0,0.316
4,6.07,128.09,2010,12,7,12,0.536
25,4.63,126.46,2010,12,7,12,0.226
33,3.52,125.94,2010,12,7,12,0.346
38,5.35,123.17,2010,12,7,12,0.336
39,5.26,124.7,2010,12,7,12,0.301
3,3.95,121.24,2010,12,8,0,0.266
19,4.67,124.33,2010,12,8,0,0.326
21,3.58,125.23,2010,12,8,0,0.346
